Date,Month,Day,Year,Depth,Temp,DO,Chla,Conductivity
10-Apr-13,4,10,2013,44,26.85,72.4,5.3,673
17-Apr-13,4,17,2013,2,27.35,91.46666667,5.633333333,673
17-Apr-13,4,17,2013,3,27.35,91.40483871,5.816129032,673
17-Apr-13,4,17,2013,6,27.34,91.2,6.2,673
17-Apr-13,4,17,2013,7,27.34,91.10357143,6.307142857,673
17-Apr-13,4,17,2013,11,27.34,90.8,6.2,673
17-Apr-13,4,17,2013,12,27.34,90.74038462,6.115384615,673
17-Apr-13,4,17,2013,16,27.34,90.45,6.15,673
17-Apr-13,4,17,2013,17,27.34,90.38367347,6.167346939,673
17-Apr-13,4,17,2013,21,27.34,90.1,6.1,673
17-Apr-13,4,17,2013,22,27.34,90.08863636,6.184090909,673
17-Apr-13,4,17,2013,26,27.34,89.5,6,673
17-Apr-13,4,17,2013,27,27.34,89.436,6.204,673
17-Apr-13,4,17,2013,28,27.34,89.49666667,6.03,673
17-Apr-13,4,17,2013,37,27.33,87.9,5.9,673
24-Apr-13,4,24,2013,4,27.39,90.8,5.3,673
24-Apr-13,4,24,2013,5,27.39,90.68695652,5.42826087,673
24-Apr-13,4,24,2013,11,27.37,90.25918367,5.940816327,673
24-Apr-13,4,24,2013,16,27.36,89.89038462,5.648076923,673
24-Apr-13,4,24,2013,22,27.36,89.26326531,5.546938776,673
24-Apr-13,4,24,2013,26,27.27,87.7,5.8,673
8-May-13,5,8,2013,49,26.97,76,5,673
8-May-13,5,8,2013,50,26.98,75.71964286,5.221428571,673
12-Jun-13,6,12,2013,51,26.82,84.8,5.6,673
12-Jun-13,6,12,2013,57,26.81,83.7,5.5,673
12-Jun-13,6,12,2013,63,26.79,81.05,5.5,673
12-Jun-13,6,12,2013,64,26.78,80.65769231,5.482692308,673
4-Jul-13,7,4,2013,1,26.42,88.7490566,NA,673
4-Jul-13,7,4,2013,5,26.41,88.5,5.545098039,673
4-Jul-13,7,4,2013,9,26.41,88.3,6,673
4-Jul-13,7,4,2013,10,26.41,88.22075472,5.950943396,673
4-Jul-13,7,4,2013,14,26.41,87.9,5.8,673
4-Jul-13,7,4,2013,15,26.41,87.875,5.733333333,673
4-Jul-13,7,4,2013,19,26.41,87.55333333,5.873333333,673
4-Jul-13,7,4,2013,20,26.41,87.5975,5.9225,673
4-Jul-13,7,4,2013,24,26.41,87.24761905,5.857142857,673
4-Jul-13,7,4,2013,25,26.41,87.26666667,5.766666667,673
4-Jul-13,7,4,2013,28,26.41,87,5.6,673
4-Jul-13,7,4,2013,29,26.41,86.99473684,5.444736842,673
4-Jul-13,7,4,2013,33,26.41,86.74,5.6,673
4-Jul-13,7,4,2013,34,26.41,86.67818182,5.703636364,673
4-Jul-13,7,4,2013,37,26.41,86.46666667,5.633333333,673
4-Jul-13,7,4,2013,38,26.41,86.4,5.726,673
4-Jul-13,7,4,2013,42,26.41,86.1,5.8,673
4-Jul-13,7,4,2013,43,26.41,86.07272727,5.669090909,673
4-Jul-13,7,4,2013,46,26.41,85.8,5.5,673
4-Jul-13,7,4,2013,54,26.41,84.9,5.5,673
4-Jul-13,7,4,2013,59,26.41,84.5,5.625,673
20-Mar-13,3,20,2013,26,27.25,88.35102041,6.055102041,673.0204082
18-Aug-10,8,18,2010,38,26.03,87.764,7.4,673.04
19-Aug-11,8,19,2011,6,26.12,86.6,5.74,673.04
4-Jul-13,7,4,2013,47,26.41,85.77727273,5.579545455,673.0454545
12-Aug-10,8,12,2010,39,26.07,85.675,8.584615385,673.0576923
18-Aug-10,8,18,2010,28,26.03,88.68823529,7.682352941,673.0588235
6-Dec-12,12,6,2012,8,26.2,89.00638298,6.95106383,673.0638298
18-Aug-10,8,18,2010,52,26.03,86.98039216,7.511764706,673.0784314
17-Apr-13,4,17,2013,33,27.34,88.82931034,6.024137931,673.0862069
12-Aug-10,8,12,2010,44,26.08,85.764,8.31,673.12
18-Aug-10,8,18,2010,44,26.03,87.36122449,7.57755102,673.122449
4-Jul-13,7,4,2013,53,26.41,84.97333333,5.426666667,673.1333333
3-Jan-13,1,3,2013,23,26.56,92.83137255,7.756862745,673.1372549
4-Jul-13,7,4,2013,60,26.41,84.48732394,5.436619718,673.1690141
29-Jul-11,7,29,2011,16,26.39,88.84705882,4.717647059,673.1764706
17-Apr-13,4,17,2013,1,27.33,91.62638889,NA,673.1944444
15-Jul-10,7,15,2010,66,26.41,77.26964286,5.221428571,673.1964286
12-Aug-10,8,12,2010,49,26.08,85.6,8.1,673.25
18-Aug-10,8,18,2010,49,26.03,87.075,7.35,673.25
4-Jul-13,7,4,2013,52,26.41,85.06666667,5.866666667,673.3333333
15-Jul-10,7,15,2010,9,26.68,93.00882353,5.170588235,673.3529412
5-Jun-13,6,5,2013,62,26.73,71.04090909,5.827272727,673.3636364
6-Dec-12,12,6,2012,16,26.19,88.43157895,6.664912281,673.3684211
5-Mar-13,3,5,2013,11,27.38,92.892,5.884,673.38
18-Aug-10,8,18,2010,48,26.03,86.9,7.438636364,673.3863636
5-Mar-13,3,5,2013,1,27.56,94.03116883,3.050649351,673.4155844
12-Aug-10,8,12,2010,48,26.08,85.60212766,8.338297872,673.5106383
8-Jul-11,7,8,2011,15,26.8,90.57777778,5.105555556,673.6111111
3-Apr-13,4,3,2013,37,27.21,84.826,6.176,673.62
12-Aug-10,8,12,2010,53,26.08,85.46222222,8.528888889,673.6444444
8-May-13,5,8,2013,1,26.92,89.73333333,5,673.6666667
8-May-13,5,8,2013,55,26.88,71.80277778,5.386111111,673.6666667
11-Jul-13,7,11,2013,10,26.23,87.43333333,6.633333333,673.6666667
3-Jan-13,1,3,2013,29,26.53,91.04166667,7.535416667,673.7083333
5-Jun-13,6,5,2013,61,26.73,71.31428571,5.785714286,673.7142857
15-Jul-10,7,15,2010,56,26.49,83.48222222,5.411111111,673.8
14-Jul-11,7,14,2011,51,26.67,87,NA,673.8
17-Apr-13,4,17,2013,38,27.32,87.28958333,5.76875,673.8333333
8-May-13,5,8,2013,56,26.88,70.68333333,5.272222222,673.8333333
6-Dec-12,12,6,2012,30,26.19,87.21702128,6.734042553,673.8510638
6-Dec-12,12,6,2012,23,26.19,87.95245902,6.685245902,673.8688525
17-Jan-13,1,17,2013,3,26.53,94.72692308,7.342307692,673.8846154
11-Jul-13,7,11,2013,11,26.23,87.412,6.776,673.9
12-Aug-10,8,12,2010,54,26.08,85.36363636,8.490909091,673.9090909
4-Jul-13,7,4,2013,66,26.4,81.64736842,5.757017544,673.9210526
22-Jul-11,7,22,2011,15,26.5,86.14117647,5.264705882,673.9411765
3-Apr-13,4,3,2013,49,27.06,77.43043478,6.017391304,673.9565217
10-Apr-13,4,10,2013,17,27.58,91.15510204,5.730612245,673.9591837
20-Dec-12,12,20,2012,43,26.19,83.62909091,6.672727273,673.9636364
5-Mar-13,3,5,2013,17,27.35,91.59411765,5.861764706,673.9705882
10-Apr-13,4,10,2013,45,26.85,71.29791667,5.4875,673.9791667
10-Apr-13,4,10,2013,10,27.6,91.67375,5.4,673.9875
8-Jul-10,7,8,2010,62,26.68,87.25,5.9,674
8-Jul-10,7,8,2010,64,26.68,87.2,5.65,674
8-Jul-10,7,8,2010,68,26.67,86.55,5.825,674
22-Jul-10,7,22,2010,31,26.46,92.10566038,5.547169811,674
22-Jul-10,7,22,2010,32,26.46,92.1,5.55,674
8-Jul-11,7,8,2011,16,26.8,90.5,4.9,674
8-Jul-11,7,8,2011,20,26.8,90.22222222,4.588888889,674
8-Jul-11,7,8,2011,21,26.8,90.1,4.7,674
8-Jul-11,7,8,2011,25,26.8,89.89444444,4.966666667,674
8-Jul-11,7,8,2011,26,26.79,89.9,5.1,674
8-Jul-11,7,8,2011,30,26.8,89.51666667,4.966666667,674
8-Jul-11,7,8,2011,31,26.8,89.5,4.7,674
8-Jul-11,7,8,2011,34,26.8,89.14,4.92,674
8-Jul-11,7,8,2011,35,26.8,89.18666667,4.82,674
8-Jul-11,7,8,2011,39,26.8,88.80555556,4.988888889,674
8-Jul-11,7,8,2011,43,26.8,88.4,4.827272727,674
8-Jul-11,7,8,2011,44,26.8,88.41666667,4.916666667,674
8-Jul-11,7,8,2011,48,26.8,87.67777778,4.855555556,674
8-Jul-11,7,8,2011,49,26.8,87.7,4.9,674
8-Jul-11,7,8,2011,54,26.8,87.6,5,674
14-Jul-11,7,14,2011,52,26.67,87,NA,674
14-Jul-11,7,14,2011,56,26.66,83.8,NA,674
14-Jul-11,7,14,2011,57,26.66,84,NA,674
14-Jul-11,7,14,2011,58,26.61,79.05,NA,674
22-Jul-11,7,22,2011,16,26.5,86,5,674
22-Jul-11,7,22,2011,25,26.5,85.48333333,4.95,674
22-Jul-11,7,22,2011,35,26.5,84.9,5.1125,674
22-Jul-11,7,22,2011,36,26.5,84.8,5.4,674
22-Jul-11,7,22,2011,40,26.46,84.52631579,5.131578947,674
22-Jul-11,7,22,2011,44,26.42,83.96111111,5.044444444,674
22-Jul-11,7,22,2011,45,26.42,83.9,5,674
29-Jul-11,7,29,2011,7,26.39,87.1125,5.0625,674
29-Jul-11,7,29,2011,17,26.39,88.8,5,674
29-Jul-11,7,29,2011,21,26.39,88.48947368,4.836842105,674
29-Jul-11,7,29,2011,26,26.39,88.15,4.911111111,674
29-Jul-11,7,29,2011,31,26.39,87.80465116,5.018604651,674
29-Jul-11,7,29,2011,40,26.39,87.3,4.9,674
29-Jul-11,7,29,2011,42,26.39,87.2,5.1,674
5-Aug-11,8,5,2011,17,26.16,88,5.1,674
19-Aug-11,8,19,2011,10,26.12,86.38888889,5.633333333,674
19-Aug-11,8,19,2011,11,26.12,86.25294118,5.705882353,674
19-Aug-11,8,19,2011,12,26.12,86.1,5.6,674
21-Nov-12,11,21,2012,11,26.37,89.7,6.86,674
21-Nov-12,11,21,2012,12,26.37,89.68333333,6.566666667,674
21-Nov-12,11,21,2012,19,26.37,88.51904762,6.757142857,674
6-Dec-12,12,6,2012,37,26.18,85.81724138,6.320689655,674
13-Dec-12,12,13,2012,5,26.35,91.903125,6.4125,674
13-Dec-12,12,13,2012,6,26.35,91.9,6.4875,674
13-Dec-12,12,13,2012,10,26.35,91.6,6.3,674
13-Dec-12,12,13,2012,11,26.35,91.50816327,6.579591837,674
13-Dec-12,12,13,2012,16,26.34,91.10576923,6.484615385,674
13-Dec-12,12,13,2012,21,26.34,90.31285714,6.307142857,674
13-Dec-12,12,13,2012,25,26.32,89.27560976,6.580487805,674
13-Dec-12,12,13,2012,26,26.32,89.3,6.7,674
13-Dec-12,12,13,2012,31,26.31,88.71090909,6.112727273,674
13-Dec-12,12,13,2012,36,26.31,88.04509804,6.1,674
13-Dec-12,12,13,2012,41,26.29,86.85416667,6.108333333,674
13-Dec-12,12,13,2012,46,26.28,84.15416667,5.985416667,674
20-Dec-12,12,20,2012,1,26.3,92.44666667,6.913333333,674
20-Dec-12,12,20,2012,4,26.31,92.2,7.5,674
20-Dec-12,12,20,2012,5,26.3,92.13333333,7.282222222,674
20-Dec-12,12,20,2012,10,26.3,91.73103448,7.355747126,674
20-Dec-12,12,20,2012,11,26.31,91.6,7.3,674
20-Dec-12,12,20,2012,16,26.3,91.11538462,7.2,674
20-Dec-12,12,20,2012,20,26.3,90.66538462,7.080769231,674
20-Dec-12,12,20,2012,24,26.3,90.3,7.1,674
20-Dec-12,12,20,2012,25,26.3,90.156,7.176,674
20-Dec-12,12,20,2012,29,26.29,89.6,6.9,674
20-Dec-12,12,20,2012,30,26.29,89.45882353,6.845098039,674
20-Dec-12,12,20,2012,31,26.29,89.5,6.7,674
20-Dec-12,12,20,2012,35,26.29,89.11,6.714,674
20-Dec-12,12,20,2012,39,26.29,88.18958333,6.7,674
20-Dec-12,12,20,2012,40,26.29,88.5,6.775,674
27-Dec-12,12,27,2012,10,26.67,94.33333333,6.333333333,674
27-Dec-12,12,27,2012,15,26.51,93.4,6.9,674
27-Dec-12,12,27,2012,16,26.51,93.05333333,6.933333333,674
27-Dec-12,12,27,2012,21,26.4,89.22241379,6.95862069,674
3-Jan-13,1,3,2013,33,26.44,88.1,6.9,674
3-Jan-13,1,3,2013,34,26.44,87.22,7.482,674
17-Jan-13,1,17,2013,2,26.53,94.8,7.3,674
17-Jan-13,1,17,2013,8,26.5,94.2,7.3,674
17-Jan-13,1,17,2013,9,26.51,94.07446809,7.50212766,674
17-Jan-13,1,17,2013,14,26.49,92.66170213,7.961702128,674
17-Jan-13,1,17,2013,20,26.47,91.85945946,8.091891892,674
17-Jan-13,1,17,2013,25,26.46,89.7,7.9,674
17-Jan-13,1,17,2013,26,26.46,89.32,7.92625,674
24-Jan-13,1,24,2013,1,27.2,97.64923077,3.153846154,674
24-Jan-13,1,24,2013,7,26.97,98.6,6.433333333,674
24-Jan-13,1,24,2013,8,26.97,98.24313725,6.28627451,674
30-Jan-13,1,30,2013,2,27.37,97.02941176,6.25,674
30-Jan-13,1,30,2013,3,27.36,96.996,6.104,674
30-Jan-13,1,30,2013,4,27.37,96.83380282,6.285915493,674
30-Jan-13,1,30,2013,5,27.37,96.91764706,6.476470588,674
30-Jan-13,1,30,2013,6,27.36,96.84814815,6.588888889,674
30-Jan-13,1,30,2013,7,27.37,96.796875,6.628125,674
30-Jan-13,1,30,2013,8,27.37,96.67777778,6.677777778,674
30-Jan-13,1,30,2013,9,27.37,96.51549296,6.538028169,674
30-Jan-13,1,30,2013,10,27.37,96.636,6.544,674
30-Jan-13,1,30,2013,11,27.37,96.6,6.725,674
30-Jan-13,1,30,2013,13,27.37,96.1,6.225,674
30-Jan-13,1,30,2013,14,27.37,96.06521739,6.423913043,674
30-Jan-13,1,30,2013,19,27.37,95.6,6.55,674
30-Jan-13,1,30,2013,20,27.37,95.54363636,6.507272727,674
30-Jan-13,1,30,2013,26,27.37,94.486,6.056,674
7-Feb-13,2,7,2013,2,27.07,95.4,6.2,674
7-Feb-13,2,7,2013,8,27.07,95.1,6.5,674
7-Feb-13,2,7,2013,14,27.06,94.6,6,674
7-Feb-13,2,7,2013,20,27.03,93.1,6.8,674
7-Feb-13,2,7,2013,26,26.86,89.8,6.35,674
7-Feb-13,2,7,2013,26,26.82,89.8,6.35,674
15-Feb-13,2,15,2013,1,27.24,94.2,5.3,674
15-Feb-13,2,15,2013,6,27.22,93.9,6.1,674
15-Feb-13,2,15,2013,12,27.2,93.5,6.5,674
15-Feb-13,2,15,2013,18,27.18,93.05,6.35,674
15-Feb-13,2,15,2013,18,27.18,93.05,6.35,674
15-Feb-13,2,15,2013,25,27.1,91.3,6.9,674
23-Feb-13,2,23,2013,6,27.34,93.8,6.6,674
5-Mar-13,3,5,2013,16,27.34,91.11333333,5.926666667,674
27-Mar-13,3,27,2013,2,27.47,92.46666667,2.9,674
27-Mar-13,3,27,2013,3,27.47,92.4,3.174074074,674
27-Mar-13,3,27,2013,6,27.44,92.11,5.828,674
27-Mar-13,3,27,2013,12,27.43,91.7,5.7,674
27-Mar-13,3,27,2013,13,27.43,91.69583333,5.70625,674
27-Mar-13,3,27,2013,17,27.43,91.3,6.1,674
27-Mar-13,3,27,2013,18,27.43,91.3,5.69,674
27-Mar-13,3,27,2013,23,27.42,90.82745098,5.68627451,674
27-Mar-13,3,27,2013,28,27.39,90.01132075,5.843396226,674
27-Mar-13,3,27,2013,33,27.36,88.76896552,5.54137931,674
27-Mar-13,3,27,2013,34,27.35,88.2173913,5.62173913,674
3-Apr-13,4,3,2013,4,27.52,92.1,4.2,674
3-Apr-13,4,3,2013,5,27.51,91.97586207,5.305172414,674
3-Apr-13,4,3,2013,10,27.45,91.7,6.2,674
3-Apr-13,4,3,2013,11,27.45,91.58653846,5.934615385,674
3-Apr-13,4,3,2013,15,27.42,91.13333333,6.033333333,674
3-Apr-13,4,3,2013,16,27.42,91.1325,5.9975,674
3-Apr-13,4,3,2013,20,27.38,90.68372093,6.127906977,674
3-Apr-13,4,3,2013,25,27.36,90.1,6.266666667,674
3-Apr-13,4,3,2013,26,27.36,90.00882353,6.252941176,674
3-Apr-13,4,3,2013,30,27.35,89.5,6.2,674
3-Apr-13,4,3,2013,31,27.35,89.22407407,5.974074074,674
3-Apr-13,4,3,2013,36,27.21,85.2,5.9,674
3-Apr-13,4,3,2013,42,27.12,80.1,6,674
10-Apr-13,4,10,2013,1,27.63,92.41162791,5.253488372,674
10-Apr-13,4,10,2013,4,27.62,92.09714286,5.397142857,674
10-Apr-13,4,10,2013,5,27.62,92.1,5.577777778,674
10-Apr-13,4,10,2013,9,27.6,91.8,5.5,674
10-Apr-13,4,10,2013,16,27.58,91.2,5.5,674
17-Apr-13,4,17,2013,32,27.33,88.975,6.15,674
24-Apr-13,4,24,2013,42,26.88,69.8,5.6,674
1-May-13,5,1,2013,49,26.78,68,5.925,674
1-May-13,5,1,2013,50,26.79,67.36393443,5.919672131,674
8-May-13,5,8,2013,54,26.89,72.2,5.8,674
5-Jun-13,6,5,2013,63,26.69,67.05714286,6.028571429,674
5-Jun-13,6,5,2013,64,26.64,61.4,5.866666667,674
5-Jun-13,6,5,2013,65,26.65,62.67142857,5.871428571,674
12-Jun-13,6,12,2013,68,26.69,72.07692308,5.807692308,674
12-Jun-13,6,12,2013,69,26.69,73.45227273,5.709090909,674
4-Jul-13,7,4,2013,65,26.4,83.4,5.8,674
11-Jul-13,7,11,2013,1,26.33,88.3,5.316949153,674
11-Jul-13,7,11,2013,4,26.25,87.88148148,6.772222222,674
11-Jul-13,7,11,2013,16,26.23,87,7.2,674
11-Jul-13,7,11,2013,17,26.23,86.90204082,7.034693878,674
11-Jul-13,7,11,2013,22,26.22,86.5,6.8,674
11-Jul-13,7,11,2013,23,26.22,86.42439024,6.773170732,674
11-Jul-13,7,11,2013,28,26.22,86.1,6.1,674
11-Jul-13,7,11,2013,29,26.22,86.00952381,6.735714286,674
11-Jul-13,7,11,2013,30,26.22,85.9,6.42962963,674
11-Jul-13,7,11,2013,35,26.22,85.5,6.1,674
11-Jul-13,7,11,2013,36,26.22,85.4244898,6.236734694,674
11-Jul-13,7,11,2013,42,26.22,85.1,6.7,674
11-Jul-13,7,11,2013,43,26.22,85.03703704,6.474074074,674
11-Jul-13,7,11,2013,44,26.22,85.01724138,6.582758621,674
11-Jul-13,7,11,2013,50,26.22,84.6,6.1,674
11-Jul-13,7,11,2013,51,26.22,84.53125,6.404166667,674
11-Jul-13,7,11,2013,57,26.23,84.16666667,6.333333333,674
11-Jul-13,7,11,2013,58,26.23,84.01774194,6.519354839,674
11-Jul-13,7,11,2013,64,26.22,83.09636364,6.316363636,674
19-Jul-13,7,19,2013,13,26.3,87.5,7,674
19-Jul-13,7,19,2013,17,26.29,87.1,6.7,674
19-Jul-13,7,19,2013,29,26.28,86,7,674
28-Nov-12,11,28,2012,1,26.21,90.39347826,6.634782609,674.0217391
5-Aug-11,8,5,2011,16,26.17,88.04,5.3,674.05
8-Jul-11,7,8,2011,58,26.8,87.3,4.752631579,674.0526316
5-Aug-11,8,5,2011,21,26.17,87.67368421,5.384210526,674.0526316
19-Jul-13,7,19,2013,1,26.33,88.16818182,5.404545455,674.0606061
19-Jul-13,7,19,2013,12,26.3,87.48444444,7.062222222,674.0666667
19-Jul-13,7,19,2013,7,26.31,87.76785714,6.953571429,674.0714286
19-Jul-13,7,19,2013,30,26.28,85.88505747,6.744827586,674.091954
19-Jul-13,7,19,2013,6,26.31,87.78888889,6.955555556,674.1111111
30-Jan-13,1,30,2013,1,27.36,97.03145161,6.043548387,674.1129032
19-Jul-13,7,19,2013,18,26.29,87.0220339,6.911864407,674.1186441
27-Dec-12,12,27,2012,27,26.3,84.64583333,7.070833333,674.1458333
19-Jul-13,7,19,2013,24,26.28,86.42083333,6.975,674.1527778
8-Jul-11,7,8,2011,53,26.8,87.35789474,4.810526316,674.1578947
19-Aug-11,8,19,2011,15,26.13,85.50416667,5.5625,674.1666667
30-Jan-13,1,30,2013,33,26.68,84.66842105,6.693859649,674.1842105
27-Dec-12,12,27,2012,11,26.67,94.25416667,6.727083333,674.1875
28-Nov-12,11,28,2012,5,26.22,89.9893617,6.331914894,674.2340426
8-Jul-10,7,8,2010,67,26.67,86.61282051,5.748717949,674.2820513
17-Jan-13,1,17,2013,1,26.59,94.99019608,7.07254902,674.2941176
19-Aug-11,8,19,2011,16,26.13,85.43333333,5.5,674.3333333
28-Nov-12,11,28,2012,11,26.23,89.5,6.622222222,674.3333333
27-Dec-12,12,27,2012,5,26.71,94.73333333,6.4,674.3333333
8-Jul-10,7,8,2010,63,26.69,87.14693878,5.724489796,674.3469388
3-Apr-13,4,3,2013,43,27.11,79.73333333,5.991666667,674.3611111
28-Nov-12,11,28,2012,10,26.23,89.5,6.796551724,674.4137931
19-Jul-13,7,19,2013,31,26.28,85.73333333,6.615151515,674.4242424
18-Aug-10,8,18,2010,69,26,79.60217391,7.486956522,674.4782609
27-Dec-12,12,27,2012,6,26.71,94.71111111,6.375925926,674.5
8-Jul-10,7,8,2010,66,26.67,86.93333333,5.753333333,674.5333333
24-Apr-13,4,24,2013,43,26.87,68.66774194,5.703225806,674.5483871
28-Nov-12,11,28,2012,15,26.23,89.20238095,6.64047619,674.6190476
27-Dec-12,12,27,2012,26,26.3,85.43333333,7.166666667,674.6666667
19-Jul-13,7,19,2013,36,26.27,85.18064516,6.838709677,674.7096774
5-Aug-11,8,5,2011,26,26.17,87.3,5.294736842,674.7894737
11-Jul-13,7,11,2013,70,26.21,80.54,6.06,674.8
19-Jul-13,7,19,2013,37,26.27,85.06666667,6.688888889,674.8333333
11-Jul-13,7,11,2013,71,26.2,77.95245902,6.281967213,674.8360656
20-Mar-13,3,20,2013,32,27.09,82.25319149,6.291489362,674.8510638
28-Nov-12,11,28,2012,25,26.22,87.68604651,6.597674419,674.8604651
28-Nov-12,11,28,2012,20,26.23,88.88518519,6.366666667,674.9074074
27-Sep-12,9,27,2012,25,25.97,83.616,7.046,674.98
22-Jul-10,7,22,2010,36,26.45,90.85102041,5.728571429,675
22-Jul-10,7,22,2010,37,26.45,90.78571429,5.8,675
22-Jul-10,7,22,2010,41,26.45,89.82545455,5.601818182,675
22-Jul-10,7,22,2010,42,26.45,89.7,5.6,675
12-Aug-10,8,12,2010,59,25.99,76.8,8.125,675
8-Jul-11,7,8,2011,40,26.8,88.8,4.7,675
29-Jul-11,7,29,2011,61,26.38,83.95555556,5.022222222,675
29-Jul-11,7,29,2011,66,26.3,75.82222222,5.111111111,675
5-Aug-11,8,5,2011,15,26.16,87.1,5.4,675
5-Aug-11,8,5,2011,27,26.17,87.3,5.1,675
5-Aug-11,8,5,2011,31,26.17,86.895,5.26,675
5-Aug-11,8,5,2011,32,26.16,86.8,4.7,675
5-Aug-11,8,5,2011,41,26.17,86.2,5.3,675
5-Aug-11,8,5,2011,50,26.17,85.8,5.4,675
5-Aug-11,8,5,2011,55,26.16,85.4,5.6,675
5-Aug-11,8,5,2011,58,26.16,84.75384615,5.423076923,675
5-Aug-11,8,5,2011,59,26.16,84.75,5.65,675
5-Aug-11,8,5,2011,63,26.16,83.865,5.38,675
5-Aug-11,8,5,2011,64,26.16,83.8,5.5,675
19-Aug-11,8,19,2011,20,26.13,84.93333333,5.620833333,675
19-Aug-11,8,19,2011,21,26.13,85,5.6,675
19-Aug-11,8,19,2011,25,26.13,84.43333333,5.681481481,675
19-Aug-11,8,19,2011,26,26.13,84.4,5.7,675
25-Aug-11,8,25,2011,1,26.17,91.15,3.45,675
25-Aug-11,8,25,2011,6,26.17,90.23809524,4.947619048,675
25-Aug-11,8,25,2011,7,26.17,90.1,5,675
25-Aug-11,8,25,2011,10,26.17,89.75625,4.91875,675
25-Aug-11,8,25,2011,11,26.17,89.7,4.75,675
25-Aug-11,8,25,2011,16,26.17,89.2,4.9,675
25-Aug-11,8,25,2011,20,26.17,88.91111111,5.016666667,675
25-Aug-11,8,25,2011,21,26.17,88.8,5.1,675
25-Aug-11,8,25,2011,26,26.17,88.25,5,675
25-Aug-11,8,25,2011,31,26.16,87.7,5.3,675
25-Aug-11,8,25,2011,36,26.14,86.1,5.2,675
27-Sep-12,9,27,2012,4,26.63,96.7,8.6,675
27-Sep-12,9,27,2012,5,26.63,96.65434783,8.980434783,675
27-Sep-12,9,27,2012,8,26.61,96.4,9.1,675
27-Sep-12,9,27,2012,9,26.61,96.34814815,8.722222222,675
27-Sep-12,9,27,2012,10,26.61,96.3,9,675
27-Sep-12,9,27,2012,13,26.6,95.9,7.55,675
27-Sep-12,9,27,2012,14,26.6,95.95306122,7.491836735,675
27-Sep-12,9,27,2012,16,26.6,95.6,7,675
27-Sep-12,9,27,2012,17,26.6,95.41320755,6.930188679,675
27-Sep-12,9,27,2012,21,26.56,93.182,6.176,675
27-Sep-12,9,27,2012,24,25.97,83.8,6.5,675
27-Sep-12,9,27,2012,28,25.95,82.40434783,7.186956522,675
27-Sep-12,9,27,2012,29,25.95,82.7475,6.9775,675
27-Sep-12,9,27,2012,32,25.88,80.06666667,9.866666667,675
27-Sep-12,9,27,2012,33,25.87,79.71914894,9.868085106,675
27-Sep-12,9,27,2012,36,25.86,77,9.7,675
4-Oct-12,10,4,2012,20,26.46,90.6,7.4,675
4-Oct-12,10,4,2012,21,26.45,89.43695652,7.313043478,675
7-Nov-12,11,7,2012,1,26.16,93.2031746,4.807936508,675
7-Nov-12,11,7,2012,5,26.17,92.84444444,7.755555556,675
7-Nov-12,11,7,2012,6,26.17,92.85853659,7.863414634,675
7-Nov-12,11,7,2012,10,26.17,92.28181818,7.381818182,675
7-Nov-12,11,7,2012,11,26.16,92.11818182,7.710909091,675
7-Nov-12,11,7,2012,15,26.16,92.10934579,7.582242991,675
7-Nov-12,11,7,2012,16,26.16,92.1,7.75,675
7-Nov-12,11,7,2012,20,26.16,90.83076923,7.387179487,675
7-Nov-12,11,7,2012,21,26.16,91.16666667,7.444444444,675
7-Nov-12,11,7,2012,25,26.16,90.36875,7.727083333,675
21-Nov-12,11,21,2012,25,26.3,81.8,6.6,675
21-Nov-12,11,21,2012,26,26.29,82.275,6.725,675
28-Nov-12,11,28,2012,30,26.21,84.162,6.404,675
6-Dec-12,12,6,2012,43,26.15,84.1,6.2,675
6-Dec-12,12,6,2012,44,26.15,82.876,6.466,675
20-Dec-12,12,20,2012,47,26.15,79.54333333,6.49,675
20-Dec-12,12,20,2012,48,26.15,80.07,6.485,675
24-Jan-13,1,24,2013,25,26.43,83.5,6.6,675
24-Jan-13,1,24,2013,26,26.42,82.91,6.6525,675
30-Jan-13,1,30,2013,37,26.43,78.7,7.1,675
30-Jan-13,1,30,2013,38,26.43,78.354,7.066,675
7-Feb-13,2,7,2013,32,26.41,77.6,6.5,675
15-Feb-13,2,15,2013,34,26.47,77.3,6.8,675
23-Feb-13,2,23,2013,13,27.32,93.5,6.5,675
23-Feb-13,2,23,2013,19,27.29,92.9,6.2,675
23-Feb-13,2,23,2013,33,27.1,88,6.7,675
23-Feb-13,2,23,2013,40,26.49,74.9,6.2,675
5-Mar-13,3,5,2013,21,27.06,86.1,6.2,675
5-Mar-13,3,5,2013,22,27.07,86.11702128,5.874468085,675
5-Mar-13,3,5,2013,26,26.98,83.95,5.842,675
12-Mar-13,3,12,2013,2,27.57,93.8,5.389361702,675
12-Mar-13,3,12,2013,7,27.55,93.4,5.9,675
12-Mar-13,3,12,2013,8,27.55,93.32708333,5.885416667,675
12-Mar-13,3,12,2013,13,27.54,92.8,5.7,675
12-Mar-13,3,12,2013,14,27.54,92.752,5.89,675
12-Mar-13,3,12,2013,20,27.53,91.9244898,5.783673469,675
12-Mar-13,3,12,2013,26,27.46,90.12040816,5.616326531,675
12-Mar-13,3,12,2013,32,27.01,82.7,5.6,675
12-Mar-13,3,12,2013,33,27.01,82.03191489,5.578723404,675
20-Mar-13,3,20,2013,31,27.06,81.7,6.3,675
