"KigC100","KigC1200","KigC150","KigC250","KigC300","KigCa35","KigCa65","KigCas0","KigOff0","KigOff120","KigOff40","KigOff80","KigOffSurface","MahC100","MahC200","MahC400","MahCa10","MahCa50","MahCa65","Mahsurface_10","Mahsurface_6","Mahsurface_7","Mahsurface_8","Mahsurface_9","Simplified.Taxonomy","max"
3.501005422,1.541655422,1.048557831,0.67638253,1.420195783,0.142463855,1.806086747,0.187429518,0.065895181,2.338491566,0.072307229,1.057680723,0.069886747,1.860209639,0.966175904,1.266518675,0.131966265,0.958233133,15.73941205,0.095771687,0.089789157,0.127183133,0.127887952,0.089618072,"Alphaproteobacteria (non LD12)",15.73941205
5.177896467,1.138691462,1.243317959,0.651772326,1.388281943,0.093992738,0.68235525,0.114946712,0.060367026,1.56639156,0.0687895,0.451993916,0.060859372,2.315945731,1.146849558,1.20528842,0.095188126,0.321997841,19.02773032,0.073656428,0.049055152,0.082823553,0.082029342,0.072547301,"Alphaproteobacteria (non LD12)",19.02773032
4.483674159,0.874665291,1.136380428,0.490586239,0.896482569,0.059121407,0.76825367,0.073655199,0.029307645,1.259624465,0.041822477,0.540458563,0.034925535,1.813284709,0.918194954,0.779039144,0.061247706,0.376118349,9.054681193,0.043011009,0.048573547,0.062154434,0.065907034,0.047199083,"Alphaproteobacteria (non LD12)",9.054681193
9.496268919,6.268122973,5.772467568,6.787585135,7.407221622,11.39149865,7.382113514,28.13636622,8.785722973,1.259156757,5.667141892,3.668433784,70.2115527,1.725813514,1.076043243,3.407641892,4.668072973,1.408177027,0.954918919,18.97627162,19.37064324,17.21145541,20.52573649,14.50394459,"Alphaproteobacteria (non LD12)",70.2115527
2.542986667,1.64198,2.129226667,2.88144,1.71036,3.96002,2.921493333,13.15645333,0.6983,1.897033333,1.942366667,2.251946667,17.57878667,8.105786667,3.687806667,20.85814,23.6615,11.05174,4.358773333,35.20310667,2.462126667,8.922633333,13.72034667,1.595526667,"Alphaproteobacteria (non LD12)",35.20310667
3.647614286,1.664002857,5.016551429,6.194325714,2.184011429,2.877477143,2.921528571,11.85921714,0.730857143,0.824894286,1.621268571,1.794488571,13.79224286,2.5624,2.06662,5.616934286,11.46117429,2.906354286,1.26326,12.51690857,1.348242857,7.497082857,14.98177143,1.706117143,"Alphaproteobacteria (non LD12)",14.98177143
0.04474375,0.033946875,0.02506875,0.021357813,0.026489063,0.062198438,0.052964063,0.074201563,0.025576563,0.049489063,0.047876563,0.059954688,0.064223438,0.055948438,0.03620625,0.055276563,0.038984375,0.04500625,0.070901563,1.300078125,1.125696875,10.523725,4.267165625,4.2031375,"Alphaproteobacteria (non LD12)",10.523725
2.14738549,2.762989685,2.071686713,2.392722727,1.72736521,3.438576224,1.748615734,5.322352098,6.497402098,0.241790559,8.396614161,0.425034266,6.932547902,3.56509458,1.910285664,3.276888811,3.721144406,1.737240734,1.388361538,3.296580944,2.225692483,2.632804371,4.016637063,3.815989685,"Alphaproteobacteria (non LD12)",8.396614161
0.83642093,3.901664651,3.46157814,7.867031163,6.553555814,0.001166047,0.005257209,0.000828837,5.35e-05,0.002939535,0.000749767,0.00014,0.000936744,0.162694884,10.98284977,7.814422326,0.000101395,5.26e-05,0.104957209,0.000275814,0.00089907,0.001576279,0.000584186,0.000686047,"Altiarchaeota",10.98284977
0.860356422,1.627159633,1.112525229,1.074091743,1.316527982,0.915169725,2.036987156,1.079907339,0.268685321,9.516548624,0.486986239,17.31778761,0.349015138,1.096619266,0.941943578,1.452698165,0.751302752,2.278888073,1.300166514,0.283587615,0.213075688,0.250681193,0.433637615,0.274959633,"Armatimonadetes",17.31778761
1.063012971,4.119502615,2.511793828,1.244216527,2.723723431,0.057320397,9.220163912,0.037013285,0.054758577,10.76883787,0.071139958,7.453184519,0.056902406,1.720045293,1.370793724,1.396184623,0.128402301,10.53649561,2.999778661,0.023776987,0.014810669,0.026256695,0.035495816,0.023390167,"Armatimonadetes",10.76883787
73.2378,47.41608333,61.39359792,40.6794875,53.96370625,0.026097917,0.4399,0.025670833,0.02241875,0.47834375,0.013695833,0.1012375,0.023085417,19.64153542,45.48204583,55.67927083,0.019204167,0.13600625,12.25869792,0.0309125,0.01319375,0.029845833,0.01344375,0.010883333,"Armatimonadetes",73.2378
0.403174813,2.418174067,1.211720163,0.657400747,1.506801697,0.015355126,4.258457502,0.005595112,0.003386558,4.670206789,0.007568907,2.270291174,0.003576918,1.131028649,0.903664087,0.993361711,0.116719688,7.46727074,2.286025187,0.003535098,0.010191446,0.006736253,0.005365513,0.001496673,"Armatimonadetes",7.46727074
8.649333952,6.069192921,11.6833866,7.023231753,7.255201649,0.003005842,0.062098007,0.001881306,0.001795258,0.045041031,0.001677045,0.022024605,0.002111203,3.704080069,11.58681107,6.455015808,0.001714845,0.02468701,1.917310859,0.003010103,0.004032921,0.010080344,0.002551821,0.003140962,"Armatimonadetes",11.6833866
1.655549378,40.82029281,6.393582711,24.9973823,41.55885477,0.003843154,0.025019225,0.001669848,0.001139142,0.017364315,0.002135961,0.017428354,0.002103596,0.534457123,24.70781964,47.1703751,0.002137898,0.012610235,0.210504564,0.003432089,0.003941494,0.006277317,0.002834993,0.002715214,"Armatimonadetes",47.1703751
14.77432232,1.325723356,5.122122616,1.600839763,1.496236659,0.013046341,0.0741085,0.010486622,0.010054915,0.078671766,0.011024095,0.065655137,0.011020251,3.593698004,3.807105322,1.76348714,0.010847746,0.047631264,2.251921803,0.009469771,0.008653067,0.023592239,0.00994952,0.008019882,"Armatimonadetes",14.77432232
16.1074369,3.261444138,10.79172207,3.38467,4.738523793,0.00127069,0.064303793,0,0,0.038196552,0,0.000321379,0.000666897,6.058957586,7.076715517,3.477022414,0.00133931,0.011610345,1.507024483,0.000427931,0.001956207,0.004990345,0.001620345,0.000607931,"WOR-2 Omnitrophica",16.1074369
5.72850963,3.668522222,3.597635,4.839959074,2.437961296,5.482709259,3.484482778,14.41812667,1.612998333,0.076261852,2.484459444,0.118475556,2.581334444,5.235954444,1.491081667,1.810122407,3.54775037,1.527319815,0.777035741,4.595855741,3.408858889,5.532304815,5.483219259,6.489128889,"Bacteroidetes",14.41812667
20.24206626,14.02569325,17.26349816,16.2698589,12.90911288,14.62777485,70.87734847,13.79323497,3.275909202,54.76872209,8.728009202,77.16401288,8.119109202,18.25202454,14.08285215,17.74452883,9.701979755,68.25925951,30.51077607,9.076358896,7.684496933,6.88284908,12.78628773,13.74503742,"Bacteroidetes",77.16401288
0.854561176,0.675441765,0.526853529,0.5829675,0.490707647,1.809548824,0.423768971,1.679790882,0.534980441,0.1387375,1.016063382,0.372467353,1.114645735,1.395721618,0.880882059,0.906173824,1.132451324,0.354124265,0.205967794,4.060941912,6.116400441,2.319348971,1.770322794,9.800655735,"Bacteroidetes",9.800655735
0.253580093,0.228718981,0.242073611,0.22494537,0.168326852,0.252131481,0.649380556,0.391880556,0.969704167,0.25554213,2.994875,0.134909259,2.247297685,0.734427778,0.375823148,0.642818519,0.690818519,1.041377778,0.544411111,6.32830787,2.531184259,5.101464352,0.867064815,9.023027778,"Bacteroidetes",9.023027778
36.3145817,3.714085268,17.81069196,10.14462366,7.110642857,0.024208929,0.024721429,0.027171429,0.009810268,0.002929018,0.017854911,0.001426339,0.016656696,7.449990625,21.1693442,6.283605357,0.010655804,0.008180804,0.670644643,0.021078125,0.035094196,0.027637946,0.021077232,0.049324554,"Bacteroidetes",36.3145817
8.41001901,1.545354257,9.167529901,2.744437822,2.09404297,0.008025743,0.010841386,0.010585149,0.004230891,0.004308515,0.005145941,0.001695248,0.006154455,2.319455446,7.43288297,2.252798218,0.003487129,0.003522772,0.314133465,0.008165941,0.017248911,0.019510297,0.011198614,0.017047327,"Bacteroidetes",9.167529901
20.78331161,1.354595011,7.126474078,2.689502928,2.655801735,0.005969089,0.020054772,0.00478308,0.00163731,0.01361757,0.005096095,0.004039046,0.00351551,4.467725597,7.796673536,2.000342408,0.003898373,0.006587093,0.934002603,0.007308351,0.008064751,0.014536117,0.009346529,0.009557701,"Bacteroidetes",20.78331161
2.515953165,1.000905063,1.53193038,1.980467089,0.863912658,3.989793671,1.840407595,4.064074684,1.840706329,0.397725316,3.030468354,0.666421519,3.299748101,2.762163291,1.656318987,2.011468354,2.829187342,1.538877215,1.072978481,10.81522911,8.543003797,7.407120253,6.65998481,14.6315962,"Bacteroidetes",14.6315962
79.00554375,33.646525,30.15184375,19.03167188,25.73294219,0.349926563,125.6766453,0.163782813,0.121432813,109.7442031,0.330015625,58.375125,0.2239,28.69162188,19.72115156,23.71346719,0.878007813,101.3737688,198.8503688,0.195882813,0.370823438,0.308742188,0.25145,0.249159375,"Bacteroidetes",198.8503688
537.885429,58.427284,259.02538,44.511294,84.205228,0.102815,1.1346,0.008197,0.008599,0.076964,0.006655,0.006179,0.005651,143.788831,81.657161,21.548951,0.008536,0.012345,7.835437,0.009991,0.013076,0.013356,0.010785,0.009717,"Chlorobi",537.885429
0.367567695,0.267682305,0.290534979,0.298030658,0.199654115,0.643731481,0.296483539,0.895392181,1.053199588,0.012946708,0.766633539,0.01662716,1.138754115,0.47971358,0.176165432,0.250534362,0.466869959,0.197032305,0.166611111,9.758383128,0.903982922,2.15733642,1.030223663,1.205898765,"Bacteroidetes",9.758383128
27.16563672,14.05248281,17.09164297,21.63793672,10.62870313,50.23310703,20.07817266,59.75377188,25.19169609,0.29683125,57.24401094,0.371653906,48.37361016,18.40904922,6.344857813,9.448657031,15.5552625,5.478099219,4.092925781,40.37342266,50.807525,53.77603125,52.7078875,83.08517891,"Bacteroidetes",83.08517891
19.01131,11.59784857,16.95044286,21.61482429,8.646134286,31.99641143,16.98769571,36.14733857,2.228565714,0.074604286,2.756385714,0.123501429,2.452024286,26.89545,12.29758286,20.11674429,29.72631714,12.75625857,9.280867143,95.40022143,170.75706,85.02661,76.14266,232.0213543,"Bacteroidetes",232.0213543
10.3701112,5.605455658,6.382893995,6.432549538,4.564320092,17.81759376,8.137848614,16.53169642,6.254313279,6.170519284,14.44950531,8.161784065,12.92187379,10.14117806,5.050579215,6.135936374,8.025128522,7.11452552,5.173462356,14.45971097,14.30073337,18.61864561,16.84433718,22.18932818,"Bacteroidetes",22.18932818
5.287344536,4.163005795,4.037445199,4.127612252,3.082903974,7.142263742,9.553061424,7.873389404,2.98541904,6.501165563,6.191934272,5.488748013,5.153838742,5.939405132,2.836467715,3.985736921,3.818353642,13.68574702,5.24414702,6.578903808,7.438625,6.66390745,7.01019702,9.806552815,"Bacteroidetes",13.68574702
123.7153143,75.29237857,95.74298571,102.4309714,62.87407143,237.4001071,84.63342143,256.5236143,190.5688857,2.473407143,291.6867786,3.16825,232.33535,138.1210571,60.85528571,86.28634286,138.1457714,62.35432143,49.16389286,285.5555857,239.78565,293.1948429,328.1759571,373.5611714,"Bacteroidetes",373.5611714
24.74753,12.89188,16.75754,19.48254,12.25614,44.56575,17.8756,45.43342,13.83821,0.55376,29.17966,0.50815,25.02915,14.82457,7.07277,9.7534,13.2799,5.84096,4.73727,21.42878,34.77267,26.71465,21.60521,46.37876,"Bacteroidetes",46.37876
16.81452727,11.87212727,12.82579091,14.05350909,9.229781818,29.77893636,11.61750909,36.07267273,19.09545455,0.411163636,31.47891818,0.739545455,25.72426364,13.27653636,5.622890909,8.070509091,13.66083636,5.756354545,4.710909091,29.43188182,17.24103636,25.81881818,29.86325455,25.13152727,"Bacteroidetes",36.07267273
11.25115455,12.34137576,11.25095152,12.41455455,6.781863636,25.19820303,10.95948182,34.46953636,14.75490303,0.274324242,19.83944848,0.358124242,16.18993636,17.83497879,7.238878788,10.84989697,19.65150606,8.446421212,6.947657576,25.0727303,11.09738182,20.55138788,24.57609697,21.74915152,"Bacteroidetes",34.46953636
65.796005,65.37957,51.74271,37.988425,53.244645,18.80676,245.037855,18.5454,5.17924,202.25732,10.897295,175.29262,10.290785,57.286935,42.44301,47.90265,10.91649,275.85472,205.285085,15.29423,15.43116,15.208205,15.27369,22.518695,"Bacteroidetes",275.85472
4.3045575,2.948608438,3.394852813,3.107422188,2.2077175,7.731261875,2.949542188,11.69288219,7.578634063,0.150739063,9.55925875,0.168478125,9.819474063,5.73776875,1.996322188,2.313854375,4.84789375,2.225372188,1.695991875,6.789423438,5.768515313,6.577579063,8.579763125,8.50628375,"Bacteroidetes",11.69288219
3.397914695,2.559476908,2.792779771,3.079009351,1.858987786,6.071545992,3.039862786,7.575060305,3.29364313,2.094752863,4.517300954,2.005809351,4.269653053,3.655600382,1.650001527,2.097854771,3.173041603,2.393567748,1.432544847,5.929065076,6.084243511,5.544582061,5.932123473,8.354700763,"Bacteroidetes",8.354700763
51.67970374,24.73153925,27.20628598,27.29265047,29.5112486,6.710560748,14.11753738,7.452124299,3.919030841,10.66527757,5.972302804,6.199629907,5.114002804,19.76631308,31.18013271,30.66524579,3.919357944,6.882339252,157.5452,6.193039252,5.212190654,5.727608411,6.030739252,7.597305607,"Bacteroidetes",157.5452
1.425723077,2.985724556,2.154663905,1.890013609,1.532948521,0.891071006,9.703886686,0.67515503,0.070281953,12.00054734,0.113544675,1.381822781,0.10415355,7.849356509,4.518815976,6.425335799,5.193507692,26.37876302,6.296111538,7.04547929,0.502959172,6.286210059,6.298551183,4.686515385,"Bacteroidetes",26.37876302
89.62772857,44.4025551,58.61758571,66.4630551,37.53528571,152.4076245,56.69221633,166.3752082,54.41907347,0.542946939,86.43970612,0.806161224,91.30588367,54.27871837,24.83141633,32.03502449,47.65553673,18.60854694,14.28774898,72.69406531,75.05802245,89.36164082,69.50752245,155.2319898,"Bacteroidetes",166.3752082
3.569107027,7.39087749,4.552861067,6.18526351,9.090208493,2.557455919,1.856746223,2.523005975,1.367344607,1.596581586,1.912687561,1.772666328,2.115969072,2.377247125,7.921654528,6.679928824,1.526528561,1.809629237,1.409181661,1.889759151,1.627638745,1.750150244,1.434869448,1.71505171,"Deltaproteobacteria",9.090208493
3.029309714,6.314629714,5.121713714,9.177668286,9.553167714,0.000128571,0.014833429,0,0,0.062151429,0.000368286,0.043466571,0.001709429,0.635430286,10.36103714,10.09362229,0.000364286,0.029165714,0.083742286,0.004545714,0.003175429,0.013448,0.004736571,0.002991714,"Bathyarchaeota",10.36103714
29.63974353,53.82639425,35.50565618,30.27263578,41.691425,11.43977457,128.7042783,11.07720043,3.904523563,180.0896055,7.971325718,227.3594174,5.509565805,45.67678534,36.13450014,51.68324181,11.82717385,200.1615447,129.3780737,4.305116667,4.93826681,3.235271121,6.708757902,8.659149282,"Betaproteobacteria",227.3594174
4.000856,4.4337654,3.5337056,4.1391766,3.1529262,6.4477802,4.5222952,9.4074328,7.0303096,4.1690482,9.7726764,7.4647696,7.657257,7.5282872,3.8953204,6.3483554,7.1891178,5.8765624,4.6946108,6.5069358,3.5663286,4.6916908,6.7759632,6.1595108,"Betaproteobacteria",9.7726764
2.747345902,3.31615,2.694714754,2.357936885,2.549092077,4.87379071,2.135329508,8.101162022,1.804995355,6.102043716,2.31777541,13.4020694,1.715783333,7.052699727,3.795212842,4.418614754,6.191578689,3.375995902,3.163872131,2.745864754,1.30817541,1.567789071,3.826405738,2.898274317,"Betaproteobacteria",13.4020694
3.538489828,2.462867759,2.602494655,2.328012759,1.886616552,5.264589828,2.062335345,7.698447414,8.565686207,0.427654655,9.480382931,0.650908276,8.745617241,4.094208103,2.339027931,2.567087759,4.071105862,1.68446,1.796307931,6.148372586,2.428047931,5.14531431,7.172498966,3.988353103,"Betaproteobacteria",9.480382931
60.42325947,100.7285974,69.75557947,52.57034158,74.69873263,6.758349474,283.7145289,6.012895263,2.403847368,362.2869989,5.777523158,413.6478774,3.971037368,83.73406737,61.41647789,85.14099211,11.73500526,393.17872,317.1990084,2.913311053,3.824805263,2.218954211,4.343501579,6.708487368,"Betaproteobacteria",413.6478774
12.28351729,18.14307397,13.19481832,11.44207654,13.95633784,4.146496747,46.94994092,5.190939555,1.859161986,63.45572705,4.215391096,81.89975479,2.449819178,17.7199363,12.07445257,17.88354332,4.917751027,74.1464726,47.3815911,2.043779281,2.085288527,1.525960103,3.136882021,3.791279623,"Betaproteobacteria",81.89975479
0.934041343,1.151440597,0.875702687,0.744934328,0.920481791,0.604329552,2.054337463,0.715235075,0.307867761,5.792425821,0.455956119,11.29740313,0.353306716,1.041995522,0.866170896,1.080382537,0.623767612,2.534556418,1.887344478,0.348235075,0.296613881,0.431245672,0.490613582,0.332407463,"Betaproteobacteria",11.29740313
2.531762185,3.424472059,2.707497584,1.764943592,2.489832878,0.693104937,9.150414706,0.681499055,0.329484769,18.19527059,0.523940966,21.96035546,0.411461239,2.96801145,2.36283666,2.542515966,0.836268803,12.0521625,6.508652416,0.326595483,0.249360609,0.288083824,0.416999055,0.345302731,"Betaproteobacteria",21.96035546
7.48836063,9.059104724,6.764307874,4.244614961,7.230722047,0.626229134,25.9338748,0.552232283,0.43171811,42.17293465,0.641004724,40.86514094,0.511437795,7.301238583,5.725794488,6.703601575,1.114282677,36.59067717,22.14965906,0.422907087,0.383376378,0.483124409,0.550555118,0.532917323,"Betaproteobacteria",42.17293465
12.78666296,10.34284815,10.99604815,12.71585185,6.421918519,18.71558889,9.188777778,30.26588148,21.31617037,0.126025926,46.98109259,0.198988889,35.53564444,46.23283704,19.74085185,25.84862593,49.4266,19.14191852,11.95626296,83.46172222,92.73170741,70.47288148,75.90130741,174.0225593,"Alphaproteobacteria (non LD12)",174.0225593
127.6983776,109.3320224,105.4487224,129.396451,72.94245306,236.7422224,90.27203265,273.8901102,208.9802041,3.061981633,288.0735714,6.217440816,293.8406265,183.697051,84.34197959,108.7628796,186.4718959,84.29210612,58.4261,327.5827143,173.7225816,323.8648776,312.4282918,275.7282571,"Betaproteobacteria",327.5827143
38.895283,42.27744448,35.88592748,36.67889462,26.84502125,84.79564589,28.93748215,125.5115436,67.85426176,7.282631161,82.47994703,9.226262323,66.85860227,48.09369887,28.18346176,27.85648867,47.45488697,22.27339915,18.05111671,36.96205836,15.97075241,34.69148754,35.65098215,28.83678357,"Betaproteobacteria",125.5115436
25.47285657,17.4781699,15.67164689,17.93861869,11.74128322,56.22850882,12.24923651,69.59665882,48.07459377,0.303444637,63.56284412,0.436523875,66.80005969,25.38122128,13.74057042,11.9545083,21.57457612,7.282153806,5.325347405,26.42719481,12.22147284,27.08748858,23.08285104,22.42609862,"Betaproteobacteria",69.59665882
24.68126,15.2641075,14.6965575,17.451365,11.81234,48.1944675,14.1033875,49.7483625,35.232,1.0781325,53.6960125,1.4166475,51.2918625,34.10391,19.441915,21.848555,32.5341675,13.93571,10.0479375,48.177375,32.19775,56.5642575,46.2283125,67.476975,"Betaproteobacteria",67.476975
14.09869615,13.95777564,11.78128795,13.64389128,10.12449359,30.8672941,11.86060179,38.08335615,16.19608128,3.784797692,19.45996333,4.974701282,18.43171179,28.35961205,15.80466641,17.87628179,25.7879141,11.9269341,9.532307692,32.45842282,10.34697231,33.66497154,28.49043333,24.91579462,"Betaproteobacteria",38.08335615
11.75619797,10.94014919,9.803954472,10.65380447,7.248707317,23.31988374,7.578019919,29.18453211,31.87316423,1.704361382,44.93636301,1.938844715,36.94338699,16.82591016,7.651543902,9.959359756,16.52532154,7.765858943,6.092896748,23.79170447,16.42913171,23.10285691,21.70093699,25.98141179,"Betaproteobacteria",44.93636301
5.049477088,4.619368308,3.701933619,4.081843683,3.111546681,11.8544803,2.819782441,16.55831756,15.08948758,0.13987409,17.18883084,0.191900642,17.53803726,7.241801713,3.776986081,3.61959636,6.754292077,2.229800428,1.709799143,8.140849036,4.017884368,8.411492291,7.180568951,7.379542612,"Betaproteobacteria",17.53803726
3.208093392,2.551518502,2.215669163,2.693082819,1.814474449,6.631544053,1.687095154,7.957184141,8.201585903,0.192159912,10.71066123,0.338500881,12.73515683,5.280001322,2.197576211,2.930463877,4.717956828,1.802814097,1.333486784,9.895657269,5.112026872,9.251305286,8.702870485,7.781339648,"Betaproteobacteria",12.73515683
2.676558416,1.178070693,1.074434257,0.782223762,0.979777822,0.828559802,1.078626337,1.02426396,0.716721386,9.972485149,0.89173901,1.285331089,0.987090495,1.210946931,0.999365149,1.291366733,0.622346337,1.597932475,2.51433703,1.683915248,1.851197624,2.258780792,1.671811485,0.958875644,"Betaproteobacteria",9.972485149
0.379199435,0.245656497,0.149782674,0.166527684,0.18393371,0.21732806,0.169909605,0.270708286,0.482378719,0.406762335,0.312171186,0.142810923,1.432219774,0.242769868,0.165651601,0.297204708,0.227483051,0.191005461,0.162686252,10.7079646,0.607880979,3.951793785,0.690894915,0.395108286,"Betaproteobacteria",10.7079646
96.03965,46.91094167,50.93053333,58.32696667,36.26742083,184.5237667,39.51207083,224.516225,96.09346667,4.807804167,157.9969208,12.74301667,170.6619083,120.6933958,44.14670417,51.958925,96.75420833,36.879225,23.49882083,254.7018667,170.57115,239.3563792,222.7096333,241.407825,"Gammaproteobacteria",254.7018667
13.36453636,2.342609091,3.462240909,1.137777273,2.077134091,0.012063636,5.240922727,0.007052273,0.009438636,6.120436364,0.006695455,0.351556818,0.009945455,8.075820455,4.964520455,3.811115909,0.006159091,0.230931818,74.63785455,0.03415,0.018725,0.080781818,0.016202273,0.019056818,"Betaproteobacteria",74.63785455
17.01134103,14.94695231,14.48326051,16.06531487,10.40601077,35.29184205,12.55292615,42.52057282,25.73352462,4.54895641,39.62417692,7.391150769,35.42968051,24.90457487,12.33548205,16.12547795,26.11609282,11.82608769,8.12873641,37.49488205,27.57909795,35.74439897,37.52569744,32.41206667,"Betaproteobacteria",42.52057282
110.5204534,16.28547034,34.72439746,10.59932712,20.12813051,0.270607627,7.523551695,0.278219492,0.221361017,19.47801102,0.25319661,1.689307627,0.284979661,37.28302119,21.12800424,16.45248729,0.215870339,1.401388136,172.4639669,0.452377966,0.781472034,1.369323729,0.617599153,0.345394068,"Betaproteobacteria",172.4639669
0.09983778,9.510433751,0.239345479,0.845412175,2.763739302,0.059180483,0.023037243,0.03719803,0.017324709,0.003029902,0.019682722,0.004402238,0.018855416,0.032715667,0.745165354,5.878357475,0.015215219,0.009216294,0.016125246,0.01367538,0.00652838,0.025196329,0.009272426,0.023520322,"CP BRC1",9.510433751
5.512797959,15.58414728,10.76045272,24.85062483,18.54641837,0.016928571,0.014154082,0.021388095,0.015726531,0.001884694,0.012895578,0.00102415,0.01807381,1.262506803,25.4521415,27.2784,0.012745238,0.005614626,0.236420068,0.01887483,0.004704082,0.011619728,0.007863265,0.008817687,"Calditrichaeota",27.2784
12.45386495,1.7355,3.291697664,1.772347664,2.271614953,0.141804673,0.825415421,0.236058879,0.126279907,1.079099065,0.148478972,0.080782243,0.154834579,1.929633178,1.474845794,1.217020561,0.126907009,0.164255607,13.52121963,0.19382757,0.086687383,0.121845327,0.116130841,0.130441121,"Calditrichaeota",13.52121963
0.136487613,4.36140045,0.33125045,3.608565991,5.957954505,0.000348198,0.001991216,0,0,0.000567793,0,0.001566441,0,0.030517117,2.415476351,8.902476802,0.000879505,0.002527928,0.007640991,0.000651126,0.001366216,0.002243468,0.000115991,0.000115991,"Calditrichaeota",8.902476802
1.131422509,7.112231365,2.587278782,6.640412731,8.52005203,0.001256458,0.009687085,0.000624539,0.000997048,0.006814576,0.000506273,0.007669557,0.002040959,0.249757565,6.34819631,12.63175387,0.000924723,0.007385055,0.102319188,0.004634317,0.003324723,0.012482841,0.002623801,0.002192435,"CP Aminicemantes (OP8)",12.63175387
11.76977987,23.12875535,11.00093899,7.27658239,11.21941258,0.429919497,77.88132201,0.414707547,0.316810063,37.2061,0.43647044,19.54223145,0.316380503,10.49370377,8.39875283,9.381877358,0.688561006,57.00928302,31.58761761,0.251085535,0.142356604,0.251178616,0.344579874,0.203851572,"CP Rokubacteria",77.88132201
5.866445192,4.587064423,3.759598077,4.691161538,3.067191346,12.03055385,3.828748077,12.94143558,1.292698077,1.665911538,2.090889423,1.251527885,2.254360577,1.274881731,1.062714423,0.704788462,1.001144231,1.139858654,0.494313462,1.595067308,2.758297115,1.564906731,1.942914423,2.743831731,"CP TM6",12.94143558
8.171697994,3.885999713,4.011016046,3.599867049,2.962667335,10.73427564,6.214532378,8.050184241,2.488508883,21.28009599,5.651411748,8.124975645,5.917700573,11.17757278,5.886510029,5.81582063,8.139232951,9.956773066,4.185516332,15.35714928,30.01858968,13.05259284,11.91023238,13.71689542,"CP TM6",30.01858968
2.138159615,2.027619231,1.239205769,1.617073077,1.582586538,4.924773077,1.461319231,4.886175,4.220744231,0.619838462,12.35534615,0.718830769,10.31667308,0.821011538,0.415228846,0.605561538,0.765153846,0.376621154,0.264057692,0.914142308,2.330771154,0.79005,1.087330769,1.018207692,"CP TM6",12.35534615
0.670291647,1.339744316,0.764303944,0.550565661,0.955195824,0.08887239,4.190913225,0.008809281,0.007560093,10.56856241,0.04243109,11.60905499,0.008285847,1.109064269,1.110081439,1.068116473,0.226516937,3.999964501,1.286560789,0.003907889,0.004456381,0.008381903,0.009469606,0.001637819,"CP Zixibacteria",11.60905499
5.773816028,5.693794774,5.746620906,13.39807666,11.07655714,0.000890592,0.002803484,0.000765157,0.000682927,0.000291289,0.000361672,0.000345645,0.00013101,1.044109756,13.29989721,13.37507666,0.000506969,0.000785017,0.096436585,0.000874913,0.000717073,0.000858188,0.000776655,0.000567596,"CP WWE1",13.39807666
18.19540413,17.02146606,16.28280206,25.14248578,29.09585344,0.00491789,0.022183716,8.62e-05,0,0.001284633,0.000111697,0,0,4.025922248,25.77525,28.25246697,0.000335321,0.001881193,0.284447248,0.000305734,0.000601835,0.002699083,0.001238303,0.000438303,"CP WWE1",29.09585344
44.04824709,16.82944884,33.58297093,30.76824012,32.16913488,0.023621512,0.103887791,0.012633721,0.010418605,0.03868314,0.009419186,0.029223256,0.010013372,7.726816279,48.9959314,31.82154709,0.010970349,0.031857558,2.499056395,0.011247093,0.006615116,0.01764593,0.00910814,0.008289535,"CP Eisenbacteria",48.9959314
16.76188164,6.971208361,10.79813803,7.947503607,10.38677311,0.007566557,0.037786885,0.008678852,0.006628689,0.018821967,0.008681148,0.022310492,0.007075574,3.815772131,12.61071213,14.37001197,0.005100328,0.020039508,0.424210984,0.010121967,0.010930984,0.023552951,0.009575082,0.007849016,"CP Eisenbacteria",16.76188164
17.57601946,13.52680235,23.79982517,19.95683859,18.42638658,0.005327852,0.044721812,0.005115101,0.002830537,0.033176846,0.003651342,0.018281208,0.007922819,4.312526846,27.9710604,24.17865537,0.007887584,0.015681879,0.650484564,0.024038591,0.016571477,0.073752013,0.013070134,0.016099664,"CP Aminicemantes (OP8)",27.9710604
3.027305351,5.897800557,6.110968004,11.25032152,9.364418841,0.001476143,0.014421516,0.000807915,0.000888963,0.010769788,0.000702676,0.008377815,0.001308027,0.77127893,12.52656767,11.87216533,0.002602118,0.007641583,0.330047826,0.004304459,0.005682051,0.018756856,0.002565552,0.004386622,"CP Aminicemantes (OP8)",12.52656767
0.84018318,2.563718894,1.810178341,3.489970046,3.419088018,0.000257143,0.005146774,0.000526498,0.000130645,0.004374424,0.000125576,0.003013364,0.000548387,0.212432949,3.436663594,5.340407604,0.000218433,0.002533871,0.081904839,0.001200922,0.001310138,0.00575576,0.000684101,0.000496083,"CP Aminicemantes (OP8)",5.340407604
0.424980115,5.329685277,1.498936329,5.00688413,6.625752008,0.000660994,0.001956214,0.000181836,0,0.00182065,0.000143977,0.002183939,0.000312811,0.110947228,3.589062524,9.056074761,0.000448948,0.00228566,0.058616252,0.002272658,0.000358509,0.002519885,0.000383939,0,"CP Aminicemantes (OP8)",9.056074761
