IMG ID,Latitude,Longitude,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,MAG
3300017949,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300023115,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300009775,22.28,114.17,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300020083,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020074,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020221,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020603,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300021171,42.481016,-72.178343,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300014164,47.1149,-88.5476,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300020179,-4.8915,29.586,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020220,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300021092,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020578,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020204,-6.4662,29.9408,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300021376,-4.8369,29.6087,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300021091,-4.8915,29.586,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300005573,44.611006,-110.440182,Environmental,Aquatic,Hot (42-90C),Thermal springs,K_DeepCast_100m_m2_321
3300021090,38.9208,-106.9484,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_321
3300017971,33.3,-115.8,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_321
3300009769,37.43,138.83,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300021093,-5.5789,29.514,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300023179,34.2611,-83.95,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300005328,42.3948,-85.3738,Host-associated,Plants,Soil,Rhizosphere,K_DeepCast_100m_m2_321
3300009773,47.6525,-122.3049,Engineered,Bioreactor,None,Anaerobic,K_DeepCast_100m_m2_321
3300009680,47.6525,-122.3049,Engineered,Bioreactor,None,Anaerobic,K_DeepCast_100m_m2_321
3300012184,-78.0306,163.7174,Environmental,Aquatic,Ice,Freshwater,K_DeepCast_100m_m2_321
3300009770,47.6525,-122.3049,Engineered,Bioreactor,None,Anaerobic,K_DeepCast_100m_m2_321
3300009682,39.88,-75.22,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300009674,39.88,-75.22,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300020109,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300006952,,,,,,,K_DeepCast_100m_m2_321
3300020197,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020220,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020198,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300009641,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300022554,49.9543,-116.5155,Environmental,Aquatic,Sediment,Thermal springs,K_DeepCast_100m_m2_321
3300007072,49.9543,-116.5155,Environmental,Aquatic,Sediment,Thermal springs,K_DeepCast_100m_m2_321
3300020200,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020578,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020193,-4.8915,29.586,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300021092,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020214,-4.8915,29.586,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020074,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020009,38.8826,-106.9101,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300004605,50.13,11.88,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300010334,46.8319,-72.5,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300018020,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300009687,39.84,-89,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300004968,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_321
3300012929,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300018022,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300019875,38.9203,-106.9486,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300017998,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300012530,-78.0243,163.9173,Environmental,Aquatic,Ice,Freshwater,K_DeepCast_100m_m2_321
3300021078,38.9197,-106.9492,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_321
3300012045,-78.078,163.7214,Environmental,Aquatic,Ice,Freshwater,K_DeepCast_100m_m2_321
3300018003,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300009640,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300020060,38.9365,-106.9428,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300022534,38.9201,-106.9487,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_321
3300020202,33.3049,-116.2547,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_321
3300021080,38.9195,-106.9496,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_321
3300012678,-78.0557,163.7304,Environmental,Aquatic,Ice,Freshwater,K_DeepCast_100m_m2_321
3300019881,38.9206,-106.9514,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300012187,-78.0824,163.7502,Environmental,Aquatic,Ice,Freshwater,K_DeepCast_100m_m2_321
3300017996,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300018009,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300009630,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300006674,59.185359,10.970104,Engineered,Bioreactor,None,Continuous culture,K_DeepCast_100m_m2_321
3300009548,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300020214,-4.8915,29.586,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300017935,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300018017,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300011112,12.6311,144.7214,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300019871,38.9205,-106.9513,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300006900,None,None,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300009634,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300009081,47.0956,-99.1001,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_321
3300005353,42.3948,-85.3738,Host-associated,Plants,Soil,Rhizosphere,K_DeepCast_100m_m2_321
3300021418,38.9137,-106.8949,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300005938,68.6137,-149.3144,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_321
3300022214,38.05,-121.934,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_321
3300019877,38.987,-107.0038,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300018008,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300014151,47.1149,-88.5476,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300009811,46.372,-119.272,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_321
3300009168,47.0956,-99.1001,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_321
3300020022,38.9223,-106.9536,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300019885,38.8925,-106.9111,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300022307,38.03,-122.37,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_321
3300005233,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_321
3300022204,38.03,-122.15,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_321
3300022209,38.03,-122.37,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_321
3300021184,33.3049,-116.2547,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_321
3300019879,38.987,-107.0038,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300019878,38.9355,-106.9424,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300020001,38.9223,-106.954,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300022226,38.03,-122.37,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_321
3300020006,38.9228,-106.9541,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300014839,68.35,19.05,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_321
3300019889,38.883,-106.9108,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300005534,40.7999,-76.3402,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300020012,38.9223,-106.9536,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300021090,38.9208,-106.9484,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_321
3300009617,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300002481,47.76,-127.76,Environmental,Aquatic,Volcanic,Marine,K_DeepCast_100m_m2_321
3300000553,46.041,-89.686,Environmental,Aquatic,Lentic,Freshwater,K_DeepCast_100m_m2_321
3300009653,49.25,-123.1,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300006674,59.185359,10.970104,Engineered,Bioreactor,None,Continuous culture,K_DeepCast_100m_m2_321
3300015214,43.442,-80.577,Engineered,Solid waste,None,Landfill,K_DeepCast_100m_m2_321
3300023075,68.3533,19.0466,Environmental,Terrestrial,None,Peat,K_DeepCast_100m_m2_321
3300009706,79.2466,-150.0613,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300014160,47.1149,-88.5476,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300020203,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300006755,33.8834,-83.4195,Environmental,Terrestrial,Crop,Soil,K_DeepCast_100m_m2_321
3300000567,50.13,11.88,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300021264,39.458,-79.073,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300002492,44.534,-110.7978,Environmental,Aquatic,Hot (42-90C),Thermal springs,K_DeepCast_100m_m2_321
3300005601,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_321
3300005254,40.67,-74.01,Engineered,Lab enrichment,Anaerobic media,Defined media,K_DeepCast_100m_m2_321
3300012897,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300020002,38.9223,-106.954,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300009064,44.5692,-125.1539,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_321
3300017972,4.0627,-73.195,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_321
3300020061,38.9365,-106.9428,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300020057,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300023208,-2.7,121.4042,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300014160,47.1149,-88.5476,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300009503,44.61,-110.44,Environmental,Aquatic,Hot (42-90C),Thermal springs,K_DeepCast_100m_m2_321
3300020201,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300005980,68.6137,-149.3144,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_321
3300022177,42.4447,-76.485,Engineered,Modeled,None,Simulated communities (microbial mixture),K_DeepCast_100m_m2_321
3300004975,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_321
3300004640,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_321
3300005367,42.3948,-85.3738,Host-associated,Plants,Soil,Rhizosphere,K_DeepCast_100m_m2_321
3300009631,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300020219,-77.5281,161.59,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300022181,42.4447,-76.485,Engineered,Modeled,None,Simulated communities (microbial mixture),K_DeepCast_100m_m2_321
3300001394,71.2999,-156.61,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300001402,71.2999,-156.61,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300009053,47.0991,-99.1044,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_321
3300021081,38.9208,-106.9484,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_321
3300012679,-78.0577,163.7401,Environmental,Aquatic,Ice,Freshwater,K_DeepCast_100m_m2_321
3300009009,47.0991,-99.1044,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_321
3300010883,79.2466,-150.0613,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300005840,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_321
3300017991,33.4166,-115.9166,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_321
3300018014,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300017975,4.0627,-73.195,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_321
3300012059,34.5814,-78.4485,Host-associated,Fungi,None,Mycelium,K_DeepCast_100m_m2_321
3300022223,38.03,-122.15,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_321
3300005549,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_321
3300005573,44.611006,-110.440182,Environmental,Aquatic,Hot (42-90C),Thermal springs,K_DeepCast_100m_m2_321
3300004505,50.13,11.88,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300017948,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300009553,42.3948,-85.3738,Host-associated,Plants,Unclassified,Rhizosphere,K_DeepCast_100m_m2_321
3300009504,38.7,-118.7,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_321
3300018044,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300009068,45.4091,-72.0994,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300009102,12.4764,144.8648,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300005947,68.6137,-149.3144,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_321
3300006035,,,,,,,K_DeepCast_100m_m2_321
3300006354,41.1289,-78.4195,Environmental,Aquatic,Unclassified,Sediment,K_DeepCast_100m_m2_321
3300009519,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300005529,40.7999,-76.3402,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300009767,43.77,142.37,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300006640,71.299,-156.61,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300021349,49.688,-93.689,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300009175,61.5637,22.044,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020598,37.83,-122.29,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300021403,42.481016,-72.178343,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300005543,42.3948,-85.3738,Host-associated,Plants,Soil,Rhizosphere,K_DeepCast_100m_m2_321
3300010379,50.1318,11.881,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300009771,40.3,-88.15,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300009838,40.3,-88.15,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300020018,38.9354,-106.9424,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300009780,40.12,-87.63,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300012527,-78.0267,163.8204,Environmental,Aquatic,Ice,Freshwater,K_DeepCast_100m_m2_321
3300009666,42.35,-70.96,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300003366,47.379,7.1648,Environmental,Terrestrial,Clay,Deep subsurface,K_DeepCast_100m_m2_321
3300009783,42.12,-87.65,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300009681,39.88,-75.22,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300010274,43.726,-72.1429,Engineered,Bioreactor,None,Unclassified,K_DeepCast_100m_m2_321
3300020008,38.9765,-107.0043,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300004476,50.13,11.88,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300013392,61.2418,21.4803,Environmental,Aquatic,Groundwater,Freshwater,K_DeepCast_100m_m2_321
3300009084,-77.605,163.163,Environmental,Aquatic,Ice,Freshwater,K_DeepCast_100m_m2_321
3300015048,61.2418,21.4803,Environmental,Aquatic,Groundwater,Freshwater,K_DeepCast_100m_m2_321
3300021963,38.1516,-121.6883,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300009687,39.84,-89,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300006641,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_321
3300009837,46.372,-119.272,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_321
3300014968,42.3948,-85.3738,Host-associated,Plants,None,Rhizosphere,K_DeepCast_100m_m2_321
3300010289,37.4127,-118.504,Environmental,Aquatic,Hot (42-90C),Thermal springs,K_DeepCast_100m_m2_321
3300019865,38.8926,-106.9111,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300022548,37.4127,-118.504,Environmental,Aquatic,Hot (42-90C),Thermal springs,K_DeepCast_100m_m2_321
3300019869,38.9203,-106.9495,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300006057,41.5935,-78.5142,Environmental,Aquatic,Unclassified,Sediment,K_DeepCast_100m_m2_321
3300019884,38.8826,-106.9101,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300021424,-5.7366,29.9194,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300001855,34.640199,-77.109447,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300009616,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300021413,38.8924,-106.9111,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300022902,48.5847,-123.5008,Environmental,Aquatic,Inlet,Marine,K_DeepCast_100m_m2_321
3300000786,38.107057,-121.647578,Environmental,Aquatic,Wetlands,Marine,K_DeepCast_100m_m2_321
3300005252,40.58,-74.01,Engineered,Lab enrichment,Anaerobic media,Defined media,K_DeepCast_100m_m2_321
3300005538,40.7999,-76.3402,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300021517,-2.651,121.2318,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300004487,50.13,11.88,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300022912,48.5847,-123.5008,Environmental,Aquatic,Inlet,Marine,K_DeepCast_100m_m2_321
3300010288,-22.6092,30.1749,Environmental,Aquatic,Hot (42-90C),Thermal springs,K_DeepCast_100m_m2_321
3300010162,5.0626,-53.0462,Host-associated,Arthropoda,Gut,Digestive system,K_DeepCast_100m_m2_321
3300009697,47.5028,-93.4828,Host-associated,Plants,Unclassified,Peat moss,K_DeepCast_100m_m2_321
3300020147,33.305,-116.2547,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_321
3300019872,38.9763,-107.0041,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300014165,47.1149,-88.5476,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300013090,-2.0288,29.1756,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300009499,56.62,11.67,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300015053,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300012990,57.02,-111.55,Engineered,Wastewater,Petrochemical,Industrial wastewater,K_DeepCast_100m_m2_321
3300019786,68.35,19.05,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_321
3300009150,-27.74,14.251,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300021352,36.7468,-122.0193,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300022888,48.5847,-123.5008,Environmental,Aquatic,Inlet,Marine,K_DeepCast_100m_m2_321
3300006050,41.170727,-78.4726,Environmental,Aquatic,Unclassified,Sediment,K_DeepCast_100m_m2_321
3300022902,48.5847,-123.5008,Environmental,Aquatic,Inlet,Marine,K_DeepCast_100m_m2_321
3300002839,71.290884,-156.788063,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300009170,47.0956,-99.1001,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_321
3300000311,38.107057,-121.647578,Environmental,Aquatic,Wetlands,Marine,K_DeepCast_100m_m2_321
3300020214,-4.8915,29.586,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300018037,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300014745,42.3948,-85.3738,Host-associated,Plants,None,Rhizosphere,K_DeepCast_100m_m2_321
3300000895,38.107057,-121.647578,Environmental,Aquatic,Wetlands,Marine,K_DeepCast_100m_m2_321
3300002551,71.290565,-156.788622,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300003846,21.7658,-100.163,Host-associated,Plants,Unclassified,Phylloplane,K_DeepCast_100m_m2_321
3300021068,36.6907,-122.3448,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300020220,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300021084,36.7468,-122.0193,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300005354,42.3948,-85.3738,Host-associated,Plants,Soil,Rhizosphere,K_DeepCast_100m_m2_321
3300021082,38.9208,-106.9484,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_321
3300014969,42.3948,-85.3738,Host-associated,Plants,None,Rhizosphere,K_DeepCast_100m_m2_321
3300005144,40.58,-74.2,Engineered,Lab enrichment,Anaerobic media,Defined media,K_DeepCast_100m_m2_321
3300018044,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300020109,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020084,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020083,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020222,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300023101,68.3532,19.0475,Environmental,Terrestrial,None,Peat,K_DeepCast_100m_m2_321
3300000108,,,,,,,K_DeepCast_100m_m2_321
3300005441,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_321
3300009102,12.4764,144.8648,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300009761,49.25,-123.1,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300000309,38.107057,-121.647578,Environmental,Aquatic,Wetlands,Marine,K_DeepCast_100m_m2_321
3300006674,59.185359,10.970104,Engineered,Bioreactor,None,Continuous culture,K_DeepCast_100m_m2_321
3300017789,-78.0586,163.6839,Environmental,Aquatic,Ice,Freshwater,K_DeepCast_100m_m2_321
3300006853,35.8443,-83.9607,Host-associated,Plants,Unclassified,Rhizosphere,K_DeepCast_100m_m2_321
3300009645,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300018021,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300020147,33.305,-116.2547,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_321
3300021093,-5.5789,29.514,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300005335,42.3948,-85.3738,Host-associated,Plants,Soil,Rhizosphere,K_DeepCast_100m_m2_321
3300022557,51.1699,-116.1578,Environmental,Terrestrial,Hot (42-90C),Soil,K_DeepCast_100m_m2_321
3300006373,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_321
3300009643,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
